seed,family,method,cost,normalized_cost,planning_ms,execution_ms,probes,recomputed_blocks,retained_hypotheses,fallback,states_evaluated,initial_digest,final_digest,current_ok,state_ok,followup_ok,complete
10413,coupled,lookahead2,22.45,1.0,1.3043180000522625,0.6851579998965462,1,3,12,False,284,645e6d7a6cff093c9d8a8f3ef84eac4fb37535d38971745fc57373ddc38e6db4,7bdc27954b34fbb850f7dcf8ce2fdbc62c6e20e68113b062c164fd50326d9e7e,True,True,True,True
10413,coupled,exact,16.2576,0.7241692650334076,46.31422299985388,1.0764760000938622,3,2,4,False,6651,645e6d7a6cff093c9d8a8f3ef84eac4fb37535d38971745fc57373ddc38e6db4,7bdc27954b34fbb850f7dcf8ce2fdbc62c6e20e68113b062c164fd50326d9e7e,True,True,True,True
10413,coupled,discard_replay,17.8904,0.7968997772828508,32.75485500000741,0.6556339999406191,2,2,6,False,3282,645e6d7a6cff093c9d8a8f3ef84eac4fb37535d38971745fc57373ddc38e6db4,7bdc27954b34fbb850f7dcf8ce2fdbc62c6e20e68113b062c164fd50326d9e7e,True,True,True,True
10414,coupled,restart,24.45,1.0,0.0,0.5147320000560285,0,3,28,False,0,d36022b87dd3d4eb8db3e3b00c3cdb40c018a2dbed989eef1ae768afd91beba8,bcfbb50bb51c0771b8c5fb6a0c08287e238621fd3b603f918a8678832fbc0c48,True,True,True,True
10414,coupled,conservative,24.45,1.0,0.0,0.521723000019847,0,3,28,False,0,d36022b87dd3d4eb8db3e3b00c3cdb40c018a2dbed989eef1ae768afd91beba8,bcfbb50bb51c0771b8c5fb6a0c08287e238621fd3b603f918a8678832fbc0c48,True,True,True,True
10414,coupled,point_estimate,24.45,1.0,0.0,0.5320689999734896,0,3,28,False,0,d36022b87dd3d4eb8db3e3b00c3cdb40c018a2dbed989eef1ae768afd91beba8,bcfbb50bb51c0771b8c5fb6a0c08287e238621fd3b603f918a8678832fbc0c48,True,True,True,True
10414,coupled,random,18.3865,0.7520040899795501,0.055924999969647615,0.7809610000322209,2,2,4,False,0,d36022b87dd3d4eb8db3e3b00c3cdb40c018a2dbed989eef1ae768afd91beba8,bcfbb50bb51c0771b8c5fb6a0c08287e238621fd3b603f918a8678832fbc0c48,True,True,True,True
10414,coupled,graph_entropy,13.971699999999998,0.571439672801636,0.30318500012072036,0.620450999804234,4,1,1,False,0,d36022b87dd3d4eb8db3e3b00c3cdb40c018a2dbed989eef1ae768afd91beba8,bcfbb50bb51c0771b8c5fb6a0c08287e238621fd3b603f918a8678832fbc0c48,True,True,True,True
10414,coupled,class_entropy,18.3865,0.7520040899795501,0.21648499989623815,0.6875720001744412,2,2,4,False,0,d36022b87dd3d4eb8db3e3b00c3cdb40c018a2dbed989eef1ae768afd91beba8,bcfbb50bb51c0771b8c5fb6a0c08287e238621fd3b603f918a8678832fbc0c48,True,True,True,True
10414,coupled,ec2,13.971699999999998,0.571439672801636,0.37065599985908193,0.6279720001884925,4,1,1,False,0,d36022b87dd3d4eb8db3e3b00c3cdb40c018a2dbed989eef1ae768afd91beba8,bcfbb50bb51c0771b8c5fb6a0c08287e238621fd3b603f918a8678832fbc0c48,True,True,True,True
10414,coupled,myopic,24.45,1.0,0.14022000004842994,0.5432959999325249,0,3,28,False,19,d36022b87dd3d4eb8db3e3b00c3cdb40c018a2dbed989eef1ae768afd91beba8,bcfbb50bb51c0771b8c5fb6a0c08287e238621fd3b603f918a8678832fbc0c48,True,True,True,True
10414,coupled,lookahead2,18.386499999999998,0.75200408997955,1.6347630000836944,0.7412019998582764,3,2,4,False,369,d36022b87dd3d4eb8db3e3b00c3cdb40c018a2dbed989eef1ae768afd91beba8,bcfbb50bb51c0771b8c5fb6a0c08287e238621fd3b603f918a8678832fbc0c48,True,True,True,True
10414,coupled,exact,13.7119,0.5608139059304703,51.11780299989732,1.0062290000405483,4,1,2,False,6651,d36022b87dd3d4eb8db3e3b00c3cdb40c018a2dbed989eef1ae768afd91beba8,bcfbb50bb51c0771b8c5fb6a0c08287e238621fd3b603f918a8678832fbc0c48,True,True,True,True
10414,coupled,discard_replay,13.7119,0.5608139059304703,33.01038699999026,0.7527410000420787,3,1,2,False,3282,d36022b87dd3d4eb8db3e3b00c3cdb40c018a2dbed989eef1ae768afd91beba8,bcfbb50bb51c0771b8c5fb6a0c08287e238621fd3b603f918a8678832fbc0c48,True,True,True,True
10415,coupled,restart,13.45,1.0,0.0,0.6557840000596116,0,3,28,False,0,69d6ada9a1fdc88dd251a6b5099f42028537a6047a8d6a6eea762443ed127655,eca4ed3d0be85862e54b78d1ade1ac8f8f8a9784bb3ec2388cf1b5888d082c2d,True,True,True,True
10415,coupled,conservative,13.45,1.0,0.0,0.6415430000288325,0,3,28,False,0,69d6ada9a1fdc88dd251a6b5099f42028537a6047a8d6a6eea762443ed127655,eca4ed3d0be85862e54b78d1ade1ac8f8f8a9784bb3ec2388cf1b5888d082c2d,True,True,True,True
10415,coupled,point_estimate,5.45,0.4052044609665428,0.0,0.5456890000914427,0,1,28,False,0,69d6ada9a1fdc88dd251a6b5099f42028537a6047a8d6a6eea762443ed127655,848462d44ccdfbff9260d799fb623e2f47e84248668e7c859b2928f7ff8f9b26,False,False,False,False
10415,coupled,random,20.0518,1.490840148698885,0.08964500000274711,0.9065699999837307,4,3,2,False,0,69d6ada9a1fdc88dd251a6b5099f42028537a6047a8d6a6eea762443ed127655,eca4ed3d0be85862e54b78d1ade1ac8f8f8a9784bb3ec2388cf1b5888d082c2d,True,True,True,True
10415,coupled,graph_entropy,23.7031,1.7623122676579925,0.32395499988524534,0.6653590000951226,5,3,1,False,0,69d6ada9a1fdc88dd251a6b5099f42028537a6047a8d6a6eea762443ed127655,eca4ed3d0be85862e54b78d1ade1ac8f8f8a9784bb3ec2388cf1b5888d082c2d,True,True,True,True
10415,coupled,class_entropy,17.1123,1.272289962825279,0.24843300002430624,0.8450080000557136,3,3,4,False,0,69d6ada9a1fdc88dd251a6b5099f42028537a6047a8d6a6eea762443ed127655,eca4ed3d0be85862e54b78d1ade1ac8f8f8a9784bb3ec2388cf1b5888d082c2d,True,True,True,True
10415,coupled,ec2,23.7031,1.7623122676579925,0.3663290000304187,0.6890140000450629,5,3,1,False,0,69d6ada9a1fdc88dd251a6b5099f42028537a6047a8d6a6eea762443ed127655,eca4ed3d0be85862e54b78d1ade1ac8f8f8a9784bb3ec2388cf1b5888d082c2d,True,True,True,True
10415,coupled,myopic,13.45,1.0,0.12333500001204811,0.5689140000413317,0,3,28,False,19,69d6ada9a1fdc88dd251a6b5099f42028537a6047a8d6a6eea762443ed127655,eca4ed3d0be85862e54b78d1ade1ac8f8f8a9784bb3ec2388cf1b5888d082c2d,True,True,True,True
10415,coupled,lookahead2,13.45,1.0,0.8632349999970756,0.5345719999922949,0,3,28,False,163,69d6ada9a1fdc88dd251a6b5099f42028537a6047a8d6a6eea762443ed127655,eca4ed3d0be85862e54b78d1ade1ac8f8f8a9784bb3ec2388cf1b5888d082c2d,True,True,True,True
10415,coupled,exact,13.45,1.0,46.66342700011228,0.8234459997993326,1,3,16,False,6651,69d6ada9a1fdc88dd251a6b5099f42028537a6047a8d6a6eea762443ed127655,eca4ed3d0be85862e54b78d1ade1ac8f8f8a9784bb3ec2388cf1b5888d082c2d,True,True,True,True
10415,coupled,discard_replay,13.45,1.0,33.069987000089895,0.6275119999372691,0,3,28,False,3282,69d6ada9a1fdc88dd251a6b5099f42028537a6047a8d6a6eea762443ed127655,eca4ed3d0be85862e54b78d1ade1ac8f8f8a9784bb3ec2388cf1b5888d082c2d,True,True,True,True
10416,coupled,restart,15.45,1.0,0.0,0.5433559999801219,0,3,28,False,0,cba8799613b2e3c348909e174494618b70c19b37ea8d8562b114ce34a971eb20,404477425a5fc472120617abac5ad13466b5d743e6311826f251f7743165d322,True,True,True,True
10416,coupled,conservative,15.45,1.0,0.0,0.5366550000189818,0,3,28,False,0,cba8799613b2e3c348909e174494618b70c19b37ea8d8562b114ce34a971eb20,404477425a5fc472120617abac5ad13466b5d743e6311826f251f7743165d322,True,True,True,True
10416,coupled,point_estimate,8.45,0.546925566343042,0.0,0.5523989999574042,0,1,28,False,0,cba8799613b2e3c348909e174494618b70c19b37ea8d8562b114ce34a971eb20,404477425a5fc472120617abac5ad13466b5d743e6311826f251f7743165d322,True,True,True,True
10416,coupled,random,14.8745,0.9627508090614887,0.11057700010042026,0.6927189999714756,4,2,2,False,0,cba8799613b2e3c348909e174494618b70c19b37ea8d8562b114ce34a971eb20,404477425a5fc472120617abac5ad13466b5d743e6311826f251f7743165d322,True,True,True,True
10416,coupled,graph_entropy,11.111999999999998,0.7192233009708737,0.3209819999483443,0.677726000049006,4,1,1,False,0,cba8799613b2e3c348909e174494618b70c19b37ea8d8562b114ce34a971eb20,404477425a5fc472120617abac5ad13466b5d743e6311826f251f7743165d322,True,True,True,True
10416,coupled,class_entropy,15.45,1.0,0.200591000066197,0.7121090000055119,2,3,4,False,0,cba8799613b2e3c348909e174494618b70c19b37ea8d8562b114ce34a971eb20,404477425a5fc472120617abac5ad13466b5d743e6311826f251f7743165d322,True,True,True,True
10416,coupled,ec2,11.111999999999998,0.7192233009708737,0.3728090000549855,0.6614629999148747,4,1,1,False,0,cba8799613b2e3c348909e174494618b70c19b37ea8d8562b114ce34a971eb20,404477425a5fc472120617abac5ad13466b5d743e6311826f251f7743165d322,True,True,True,True
10416,coupled,myopic,15.45,1.0,0.14354600000388018,0.5238759999883769,0,3,28,False,19,cba8799613b2e3c348909e174494618b70c19b37ea8d8562b114ce34a971eb20,404477425a5fc472120617abac5ad13466b5d743e6311826f251f7743165d322,True,True,True,True
10416,coupled,lookahead2,10.880099999999999,0.7042135922330096,1.7288439998992544,0.8416630001875092,4,1,2,False,409,cba8799613b2e3c348909e174494618b70c19b37ea8d8562b114ce34a971eb20,404477425a5fc472120617abac5ad13466b5d743e6311826f251f7743165d322,True,True,True,True
10416,coupled,exact,10.880099999999999,0.7042135922330096,46.680933000061486,0.7990789998757464,3,1,2,False,6651,cba8799613b2e3c348909e174494618b70c19b37ea8d8562b114ce34a971eb20,404477425a5fc472120617abac5ad13466b5d743e6311826f251f7743165d322,True,True,True,True
10416,coupled,discard_replay,10.880099999999999,0.7042135922330096,32.58263599991551,0.6942320000007385,3,1,2,False,3282,cba8799613b2e3c348909e174494618b70c19b37ea8d8562b114ce34a971eb20,404477425a5fc472120617abac5ad13466b5d743e6311826f251f7743165d322,True,True,True,True
10417,coupled,restart,15.45,1.0,0.0,0.551788000052511,0,3,28,False,0,d53aefcb5135c5cb5716a473696f1445fbf5b00d06950087db1ce8b43269b411,d58aac2ad336fbe188e72ae0362df676b5e6a9d9c675bc0c6921e749048a21ed,True,True,True,True
10417,coupled,conservative,15.45,1.0,0.0,0.5264699999543154,0,3,28,False,0,d53aefcb5135c5cb5716a473696f1445fbf5b00d06950087db1ce8b43269b411,d58aac2ad336fbe188e72ae0362df676b5e6a9d9c675bc0c6921e749048a21ed,True,True,True,True
10417,coupled,point_estimate,4.45,0.28802588996763756,0.0,0.5307659999971293,0,1,28,False,0,d53aefcb5135c5cb5716a473696f1445fbf5b00d06950087db1ce8b43269b411,fd025e889c3978405d7a447f8a564c8a48dfeb11f52ec363bb871169dea45989,True,False,False,False
10417,coupled,random,20.3291,1.3157993527508092,0.09125900010076293,0.7856369998080481,4,3,2,False,0,d53aefcb5135c5cb5716a473696f1445fbf5b00d06950087db1ce8b43269b411,d58aac2ad336fbe188e72ae0362df676b5e6a9d9c675bc0c6921e749048a21ed,True,True,True,True
10417,coupled,graph_entropy,10.939,0.7080258899676376,0.30937500002892193,0.6616119999307557,4,1,1,False,0,d53aefcb5135c5cb5716a473696f1445fbf5b00d06950087db1ce8b43269b411,d58aac2ad336fbe188e72ae0362df676b5e6a9d9c675bc0c6921e749048a21ed,True,True,True,True
10417,coupled,class_entropy,12.1801,0.7883559870550162,0.19823699983589904,0.6772170002022904,2,2,4,False,0,d53aefcb5135c5cb5716a473696f1445fbf5b00d06950087db1ce8b43269b411,d58aac2ad336fbe188e72ae0362df676b5e6a9d9c675bc0c6921e749048a21ed,True,True,True,True
10417,coupled,ec2,10.939,0.7080258899676376,0.4155049999781113,0.6989470000462461,4,1,1,False,0,d53aefcb5135c5cb5716a473696f1445fbf5b00d06950087db1ce8b43269b411,d58aac2ad336fbe188e72ae0362df676b5e6a9d9c675bc0c6921e749048a21ed,True,True,True,True
10417,coupled,myopic,15.45,1.0,0.11862799999562412,0.5035560000123951,0,3,28,False,19,d53aefcb5135c5cb5716a473696f1445fbf5b00d06950087db1ce8b43269b411,d58aac2ad336fbe188e72ae0362df676b5e6a9d9c675bc0c6921e749048a21ed,True,True,True,True
10417,coupled,lookahead2,12.1801,0.7883559870550162,1.6318110000383967,0.7765340000105425,3,2,4,False,369,d53aefcb5135c5cb5716a473696f1445fbf5b00d06950087db1ce8b43269b411,d58aac2ad336fbe188e72ae0362df676b5e6a9d9c675bc0c6921e749048a21ed,True,True,True,True
10417,coupled,exact,12.1801,0.7883559870550162,46.59057699996083,1.0105670000939426,3,2,4,False,6651,d53aefcb5135c5cb5716a473696f1445fbf5b00d06950087db1ce8b43269b411,d58aac2ad336fbe188e72ae0362df676b5e6a9d9c675bc0c6921e749048a21ed,True,True,True,True
10417,coupled,discard_replay,10.813199999999998,0.699883495145631,32.5556749999123,0.7225650000464157,3,1,2,False,3282,d53aefcb5135c5cb5716a473696f1445fbf5b00d06950087db1ce8b43269b411,d58aac2ad336fbe188e72ae0362df676b5e6a9d9c675bc0c6921e749048a21ed,True,True,True,True
10418,coupled,restart,24.45,1.0,0.0,0.5874820000144609,0,3,28,False,0,32fbcc2606597fe2b811e770024df224fcf677e43dd43a9f377aaafd4b819cc4,b21212607b32fc3743d464167f3dba6e3096e48fe757aa29b15ab0398259fb80,True,True,True,True
10418,coupled,conservative,24.45,1.0,0.0,0.63314999999875,0,3,28,False,0,32fbcc2606597fe2b811e770024df224fcf677e43dd43a9f377aaafd4b819cc4,b21212607b32fc3743d464167f3dba6e3096e48fe757aa29b15ab0398259fb80,True,True,True,True
10418,coupled,point_estimate,16.45,0.6728016359918201,0.0,0.5323990000078993,0,2,28,False,0,32fbcc2606597fe2b811e770024df224fcf677e43dd43a9f377aaafd4b819cc4,b21212607b32fc3743d464167f3dba6e3096e48fe757aa29b15ab0398259fb80,True,True,True,True
10418,coupled,random,29.3475,1.2003067484662577,0.09372200008783693,1.1209109999299471,5,3,1,False,0,32fbcc2606597fe2b811e770024df224fcf677e43dd43a9f377aaafd4b819cc4,b21212607b32fc3743d464167f3dba6e3096e48fe757aa29b15ab0398259fb80,True,True,True,True
10418,coupled,graph_entropy,20.174899999999997,0.8251492842535787,0.32998400013184437,0.6494459998975799,4,2,1,False,0,32fbcc2606597fe2b811e770024df224fcf677e43dd43a9f377aaafd4b819cc4,b21212607b32fc3743d464167f3dba6e3096e48fe757aa29b15ab0398259fb80,True,True,True,True
10418,coupled,class_entropy,25.3863,1.0382944785276074,0.19783699997333315,0.8615330000338872,2,3,4,False,0,32fbcc2606597fe2b811e770024df224fcf677e43dd43a9f377aaafd4b819cc4,b21212607b32fc3743d464167f3dba6e3096e48fe757aa29b15ab0398259fb80,True,True,True,True
10418,coupled,ec2,20.174899999999997,0.8251492842535787,0.37673599990739604,1.5804510001089511,4,2,1,False,0,32fbcc2606597fe2b811e770024df224fcf677e43dd43a9f377aaafd4b819cc4,b21212607b32fc3743d464167f3dba6e3096e48fe757aa29b15ab0398259fb80,True,True,True,True
10418,coupled,myopic,24.45,1.0,0.17765699999472417,0.5209920000197599,0,3,28,False,19,32fbcc2606597fe2b811e770024df224fcf677e43dd43a9f377aaafd4b819cc4,b21212607b32fc3743d464167f3dba6e3096e48fe757aa29b15ab0398259fb80,True,True,True,True
10418,coupled,lookahead2,19.9454,0.815762781186094,1.792609999938577,0.7597000001169363,4,2,2,False,406,32fbcc2606597fe2b811e770024df224fcf677e43dd43a9f377aaafd4b819cc4,b21212607b32fc3743d464167f3dba6e3096e48fe757aa29b15ab0398259fb80,True,True,True,True
10418,coupled,exact,19.9454,0.815762781186094,47.18411700014258,0.9735629998885997,5,2,2,False,6651,32fbcc2606597fe2b811e770024df224fcf677e43dd43a9f377aaafd4b819cc4,b21212607b32fc3743d464167f3dba6e3096e48fe757aa29b15ab0398259fb80,True,True,True,True
10418,coupled,discard_replay,19.0091,0.7774683026584868,33.37843999997858,0.7367559999238438,2,2,6,False,3282,32fbcc2606597fe2b811e770024df224fcf677e43dd43a9f377aaafd4b819cc4,b21212607b32fc3743d464167f3dba6e3096e48fe757aa29b15ab0398259fb80,True,True,True,True
10419,coupled,restart,19.45,1.0,0.0,0.5388179999954446,0,3,28,False,0,6d88381ad45498d716fc1ebc7644259a68872ebb069c1b07bcfb121b91ee942c,39f1ff23d2d99151e818046a93bcdfa870ff01ce4b84232c8ae378cd3a0d7377,True,True,True,True
10419,coupled,conservative,19.45,1.0,0.0,0.5334310000080222,0,3,28,False,0,6d88381ad45498d716fc1ebc7644259a68872ebb069c1b07bcfb121b91ee942c,39f1ff23d2d99151e818046a93bcdfa870ff01ce4b84232c8ae378cd3a0d7377,True,True,True,True
10419,coupled,point_estimate,11.45,0.5886889460154241,0.0,0.5500549999624127,0,2,28,False,0,6d88381ad45498d716fc1ebc7644259a68872ebb069c1b07bcfb121b91ee942c,424611f3f6295b09735adf3ed639c89278b15a6be4e58102bf29f60117854c24,True,False,False,False
10419,coupled,random,20.536199999999997,1.0558457583547556,0.1092449998623124,0.8171260001290648,4,3,2,False,0,6d88381ad45498d716fc1ebc7644259a68872ebb069c1b07bcfb121b91ee942c,39f1ff23d2d99151e818046a93bcdfa870ff01ce4b84232c8ae378cd3a0d7377,True,True,True,True
10419,coupled,graph_entropy,25.9913,1.3363136246786633,0.3201210000725041,0.6806109998933607,5,2,1,False,0,6d88381ad45498d716fc1ebc7644259a68872ebb069c1b07bcfb121b91ee942c,39f1ff23d2d99151e818046a93bcdfa870ff01ce4b84232c8ae378cd3a0d7377,True,True,True,True
10419,coupled,class_entropy,22.452499999999997,1.154370179948586,0.25339100000110193,0.8161739999650308,3,3,4,False,0,6d88381ad45498d716fc1ebc7644259a68872ebb069c1b07bcfb121b91ee942c,39f1ff23d2d99151e818046a93bcdfa870ff01ce4b84232c8ae378cd3a0d7377,True,True,True,True
10419,coupled,ec2,25.9913,1.3363136246786633,0.38678900000377325,0.7177879999744619,5,2,1,False,0,6d88381ad45498d716fc1ebc7644259a68872ebb069c1b07bcfb121b91ee942c,39f1ff23d2d99151e818046a93bcdfa870ff01ce4b84232c8ae378cd3a0d7377,True,True,True,True
10419,coupled,myopic,19.45,1.0,0.11905799999567535,0.5207519999430588,0,3,28,False,19,6d88381ad45498d716fc1ebc7644259a68872ebb069c1b07bcfb121b91ee942c,39f1ff23d2d99151e818046a93bcdfa870ff01ce4b84232c8ae378cd3a0d7377,True,True,True,True
10419,coupled,lookahead2,20.6401,1.0611876606683806,1.811139000096773,0.8230539999658504,4,3,2,False,401,6d88381ad45498d716fc1ebc7644259a68872ebb069c1b07bcfb121b91ee942c,39f1ff23d2d99151e818046a93bcdfa870ff01ce4b84232c8ae378cd3a0d7377,True,True,True,True
10419,coupled,exact,20.6401,1.0611876606683806,49.279012000056355,1.1934299999438736,4,3,2,False,6651,6d88381ad45498d716fc1ebc7644259a68872ebb069c1b07bcfb121b91ee942c,39f1ff23d2d99151e818046a93bcdfa870ff01ce4b84232c8ae378cd3a0d7377,True,True,True,True
10419,coupled,discard_replay,20.6401,1.0611876606683806,32.892902000071444,0.6920679999211643,2,3,8,False,3282,6d88381ad45498d716fc1ebc7644259a68872ebb069c1b07bcfb121b91ee942c,39f1ff23d2d99151e818046a93bcdfa870ff01ce4b84232c8ae378cd3a0d7377,True,True,True,True
10500,expensive,restart,19.45,1.0,0.0,0.5515269999705197,0,3,28,False,0,bba6272b1e2fdf639293ac9349f0f5e9361312f1a199fb4bcbc9584dbcab7a8c,73ec538e3b7d1290bbb5c8e839436f127aeb33241593dd327beff853c78cb776,True,True,True,True
10500,expensive,conservative,19.45,1.0,0.0,0.5863500000486965,0,3,28,False,0,bba6272b1e2fdf639293ac9349f0f5e9361312f1a199fb4bcbc9584dbcab7a8c,73ec538e3b7d1290bbb5c8e839436f127aeb33241593dd327beff853c78cb776,True,True,True,True
10500,expensive,point_estimate,5.45,0.2802056555269923,0.0,0.4936209999186758,0,1,28,False,0,bba6272b1e2fdf639293ac9349f0f5e9361312f1a199fb4bcbc9584dbcab7a8c,7aa0016436796b4a225171bd6006ef0c5e652649b1bce9bb2563b63393106e13,True,False,False,False
10500,expensive,random,33.327600000000004,1.713501285347044,0.09891799993511086,0.701213000070311,5,2,1,False,0,bba6272b1e2fdf639293ac9349f0f5e9361312f1a199fb4bcbc9584dbcab7a8c,73ec538e3b7d1290bbb5c8e839436f127aeb33241593dd327beff853c78cb776,True,True,True,True
10500,expensive,graph_entropy,20.7276,1.0656863753213368,0.38192399983927316,0.7982070002299224,5,3,1,False,0,bba6272b1e2fdf639293ac9349f0f5e9361312f1a199fb4bcbc9584dbcab7a8c,73ec538e3b7d1290bbb5c8e839436f127aeb33241593dd327beff853c78cb776,True,True,True,True
10500,expensive,class_entropy,20.2896,1.0431670951156813,0.236474999951497,0.8223639999869192,3,3,4,False,0,bba6272b1e2fdf639293ac9349f0f5e9361312f1a199fb4bcbc9584dbcab7a8c,73ec538e3b7d1290bbb5c8e839436f127aeb33241593dd327beff853c78cb776,True,True,True,True
10500,expensive,ec2,20.7276,1.0656863753213368,0.3921390000414249,0.77179699997032,5,3,1,False,0,bba6272b1e2fdf639293ac9349f0f5e9361312f1a199fb4bcbc9584dbcab7a8c,73ec538e3b7d1290bbb5c8e839436f127aeb33241593dd327beff853c78cb776,True,True,True,True
10500,expensive,myopic,19.45,1.0,0.11061600002904015,0.5189489999111174,0,3,28,False,19,bba6272b1e2fdf639293ac9349f0f5e9361312f1a199fb4bcbc9584dbcab7a8c,73ec538e3b7d1290bbb5c8e839436f127aeb33241593dd327beff853c78cb776,True,True,True,True
10500,expensive,lookahead2,20.2896,1.0431670951156813,1.4603410000972872,0.8673119998547918,3,3,4,False,301,bba6272b1e2fdf639293ac9349f0f5e9361312f1a199fb4bcbc9584dbcab7a8c,73ec538e3b7d1290bbb5c8e839436f127aeb33241593dd327beff853c78cb776,True,True,True,True
10500,expensive,exact,20.2896,1.0431670951156813,40.48511600001348,1.1673110000174347,3,3,4,False,5445,bba6272b1e2fdf639293ac9349f0f5e9361312f1a199fb4bcbc9584dbcab7a8c,73ec538e3b7d1290bbb5c8e839436f127aeb33241593dd327beff853c78cb776,True,True,True,True
10500,expensive,discard_replay,19.45,1.0,18.32345799994073,0.6357639999805542,0,3,28,False,1791,bba6272b1e2fdf639293ac9349f0f5e9361312f1a199fb4bcbc9584dbcab7a8c,73ec538e3b7d1290bbb5c8e839436f127aeb33241593dd327beff853c78cb776,True,True,True,True
10501,expensive,restart,16.45,1.0,0.0,0.5485230000203956,0,3,28,False,0,acca979b78b4a89b38a2b7c1517614d8fbe11aafaab20c07792b397c730b7b78,b8595bf71101989691cf4c3e75db39a3fed46e5dddad2644496abe8eac8b8f9f,True,True,True,True
10501,expensive,conservative,16.45,1.0,0.0,0.5189990000644684,0,3,28,False,0,acca979b78b4a89b38a2b7c1517614d8fbe11aafaab20c07792b397c730b7b78,b8595bf71101989691cf4c3e75db39a3fed46e5dddad2644496abe8eac8b8f9f,True,True,True,True
10501,expensive,point_estimate,7.45,0.452887537993921,0.0,0.549455000054877,0,1,28,False,0,acca979b78b4a89b38a2b7c1517614d8fbe11aafaab20c07792b397c730b7b78,b8595bf71101989691cf4c3e75db39a3fed46e5dddad2644496abe8eac8b8f9f,True,True,True,True
10501,expensive,random,32.685300000000005,1.9869483282674776,0.07887899994329928,0.744257000064863,4,1,2,False,0,acca979b78b4a89b38a2b7c1517614d8fbe11aafaab20c07792b397c730b7b78,b8595bf71101989691cf4c3e75db39a3fed46e5dddad2644496abe8eac8b8f9f,True,True,True,True
10501,expensive,graph_entropy,20.385,1.2392097264437691,0.35693699999228556,0.8876099999497455,5,3,1,False,0,acca979b78b4a89b38a2b7c1517614d8fbe11aafaab20c07792b397c730b7b78,b8595bf71101989691cf4c3e75db39a3fed46e5dddad2644496abe8eac8b8f9f,True,True,True,True
10501,expensive,class_entropy,19.7592,1.2011671732522797,0.23393099991153576,0.7728700001052857,3,3,4,False,0,acca979b78b4a89b38a2b7c1517614d8fbe11aafaab20c07792b397c730b7b78,b8595bf71101989691cf4c3e75db39a3fed46e5dddad2644496abe8eac8b8f9f,True,True,True,True
10501,expensive,ec2,20.385,1.2392097264437691,0.4046949998155469,0.7980600001928906,5,3,1,False,0,acca979b78b4a89b38a2b7c1517614d8fbe11aafaab20c07792b397c730b7b78,b8595bf71101989691cf4c3e75db39a3fed46e5dddad2644496abe8eac8b8f9f,True,True,True,True
10501,expensive,myopic,16.45,1.0,0.18767200003821927,0.5372560000296289,0,3,28,False,19,acca979b78b4a89b38a2b7c1517614d8fbe11aafaab20c07792b397c730b7b78,b8595bf71101989691cf4c3e75db39a3fed46e5dddad2644496abe8eac8b8f9f,True,True,True,True
10501,expensive,lookahead2,16.45,1.0,0.8294650000379988,0.500650999924801,0,3,28,False,157,acca979b78b4a89b38a2b7c1517614d8fbe11aafaab20c07792b397c730b7b78,b8595bf71101989691cf4c3e75db39a3fed46e5dddad2644496abe8eac8b8f9f,True,True,True,True
10501,expensive,exact,16.45,1.0,41.08255200003441,0.9980079998967994,2,3,4,False,5445,acca979b78b4a89b38a2b7c1517614d8fbe11aafaab20c07792b397c730b7b78,b8595bf71101989691cf4c3e75db39a3fed46e5dddad2644496abe8eac8b8f9f,True,True,True,True
10501,expensive,discard_replay,16.45,1.0,17.998591000036868,0.5531189999601338,0,3,28,False,1791,acca979b78b4a89b38a2b7c1517614d8fbe11aafaab20c07792b397c730b7b78,b8595bf71101989691cf4c3e75db39a3fed46e5dddad2644496abe8eac8b8f9f,True,True,True,True
10502,expensive,restart,16.45,1.0,0.0,0.6975469999588313,0,3,28,False,0,6ff1fc683ccc4f5651dc557852276363db528bbd5391fd55629df3a7af3bbbff,0959b3bb710c2f630398085f0f2b36e943da76a00862e5db59e9d61eabd45c2c,True,True,True,True
10502,expensive,conservative,16.45,1.0,0.0,0.5474920000096972,0,3,28,False,0,6ff1fc683ccc4f5651dc557852276363db528bbd5391fd55629df3a7af3bbbff,0959b3bb710c2f630398085f0f2b36e943da76a00862e5db59e9d61eabd45c2c,True,True,True,True
10502,expensive,point_estimate,16.45,1.0,0.0,0.5909870000095907,0,3,28,False,0,6ff1fc683ccc4f5651dc557852276363db528bbd5391fd55629df3a7af3bbbff,0959b3bb710c2f630398085f0f2b36e943da76a00862e5db59e9d61eabd45c2c,True,True,True,True
10502,expensive,random,14.386599999999998,0.8745653495440728,0.0890459999709492,0.7967940000526141,4,2,2,False,0,6ff1fc683ccc4f5651dc557852276363db528bbd5391fd55629df3a7af3bbbff,0959b3bb710c2f630398085f0f2b36e943da76a00862e5db59e9d61eabd45c2c,True,True,True,True
10502,expensive,graph_entropy,18.6096,1.1312826747720366,0.33135899980152317,0.8236940002461779,5,3,1,False,0,6ff1fc683ccc4f5651dc557852276363db528bbd5391fd55629df3a7af3bbbff,0959b3bb710c2f630398085f0f2b36e943da76a00862e5db59e9d61eabd45c2c,True,True,True,True
10502,expensive,class_entropy,18.040399999999998,1.0966808510638297,0.23996899994926935,0.8003520000556819,3,3,4,False,0,6ff1fc683ccc4f5651dc557852276363db528bbd5391fd55629df3a7af3bbbff,0959b3bb710c2f630398085f0f2b36e943da76a00862e5db59e9d61eabd45c2c,True,True,True,True
